eventID,sampleID,measurementID,measurementType,measurementValue,measurementUnit,Unnamed: 6
MPO-OPANO-BOTTOMTRAWL-2018-09-23T14:49Z,MPO-OPANO-BOTTOMTRAWL-2018-134582,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10163,total weight,0.188611111,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-23T17:25Z,MPO-OPANO-BOTTOMTRAWL-2018-134606,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10165,total weight,0.006586022,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-23T21:00Z,MPO-OPANO-BOTTOMTRAWL-2018-134634,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10167,total weight,0.315204678,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T03:09Z,MPO-OPANO-BOTTOMTRAWL-2018-134683,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10169,total weight,6.533333333,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T03:09Z,MPO-OPANO-BOTTOMTRAWL-2018-134685,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10171,total weight,0.095277778,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T03:09Z,MPO-OPANO-BOTTOMTRAWL-2018-134686,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10173,total weight,0.062222222,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T09:16Z,MPO-OPANO-BOTTOMTRAWL-2018-134714,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10175,total weight,0.11871345,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T09:16Z,MPO-OPANO-BOTTOMTRAWL-2018-134715,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10177,total weight,0.173976608,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T09:16Z,MPO-OPANO-BOTTOMTRAWL-2018-134717,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10179,total weight,0.214912281,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T12:49Z,MPO-OPANO-BOTTOMTRAWL-2018-134761,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10181,total weight,0.226815642,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T12:49Z,MPO-OPANO-BOTTOMTRAWL-2018-134765,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10183,total weight,0.776256983,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T12:49Z,MPO-OPANO-BOTTOMTRAWL-2018-134766,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10185,total weight,0.003910615,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T16:04Z,MPO-OPANO-BOTTOMTRAWL-2018-134821,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10187,total weight,1.183238636,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T16:04Z,MPO-OPANO-BOTTOMTRAWL-2018-134823,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10189,total weight,0.034801136,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T16:04Z,MPO-OPANO-BOTTOMTRAWL-2018-134824,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10191,total weight,0.030823864,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T20:04Z,MPO-OPANO-BOTTOMTRAWL-2018-134862,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10193,total weight,0.008948864,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-24T20:04Z,MPO-OPANO-BOTTOMTRAWL-2018-134864,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10195,total weight,0.049715909,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T00:31Z,MPO-OPANO-BOTTOMTRAWL-2018-134906,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10197,total weight,0.247175141,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T00:31Z,MPO-OPANO-BOTTOMTRAWL-2018-134908,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10199,total weight,0.000988701,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T00:31Z,MPO-OPANO-BOTTOMTRAWL-2018-134909,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10201,total weight,0.128531073,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T04:03Z,MPO-OPANO-BOTTOMTRAWL-2018-134959,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10203,total weight,0.000972222,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T04:03Z,MPO-OPANO-BOTTOMTRAWL-2018-134960,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10205,total weight,27.80555556,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T04:03Z,MPO-OPANO-BOTTOMTRAWL-2018-134962,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10207,total weight,0.001944444,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T04:03Z,MPO-OPANO-BOTTOMTRAWL-2018-134963,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10209,total weight,0.495833333,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T04:03Z,MPO-OPANO-BOTTOMTRAWL-2018-134964,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10211,total weight,0.013611111,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T14:09Z,MPO-OPANO-BOTTOMTRAWL-2018-134995,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10213,total weight,0.277486188,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T14:09Z,MPO-OPANO-BOTTOMTRAWL-2018-134996,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10215,total weight,0.016436464,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T16:43Z,MPO-OPANO-BOTTOMTRAWL-2018-135047,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10217,total weight,0.878804348,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T16:43Z,MPO-OPANO-BOTTOMTRAWL-2018-135049,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10219,total weight,0.183559783,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T23:06Z,MPO-OPANO-BOTTOMTRAWL-2018-135101,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10221,total weight,0.005,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T23:06Z,MPO-OPANO-BOTTOMTRAWL-2018-135102,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10223,total weight,12.2,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T23:06Z,MPO-OPANO-BOTTOMTRAWL-2018-135104,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10225,total weight,0.604,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-25T23:06Z,MPO-OPANO-BOTTOMTRAWL-2018-135105,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10227,total weight,0.024,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-26T13:58Z,MPO-OPANO-BOTTOMTRAWL-2018-135146,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10229,total weight,14.3442623,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-26T13:58Z,MPO-OPANO-BOTTOMTRAWL-2018-135149,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10231,total weight,0.145355191,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-26T13:58Z,MPO-OPANO-BOTTOMTRAWL-2018-135150,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10233,total weight,0.003825137,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-27T20:23Z,MPO-OPANO-BOTTOMTRAWL-2018-135173,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10235,total weight,0.622080292,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-27T20:23Z,MPO-OPANO-BOTTOMTRAWL-2018-135175,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10237,total weight,0.106021898,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-27T20:23Z,MPO-OPANO-BOTTOMTRAWL-2018-135176,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10239,total weight,0.043430657,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T00:55Z,MPO-OPANO-BOTTOMTRAWL-2018-135198,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10241,total weight,0.002692308,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T00:55Z,MPO-OPANO-BOTTOMTRAWL-2018-135199,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10243,total weight,0.403846154,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T06:36Z,MPO-OPANO-BOTTOMTRAWL-2018-135237,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10245,total weight,0.237716763,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T06:36Z,MPO-OPANO-BOTTOMTRAWL-2018-135239,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10247,total weight,0.008092486,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T10:56Z,MPO-OPANO-BOTTOMTRAWL-2018-135263,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10249,total weight,0.021751412,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T10:56Z,MPO-OPANO-BOTTOMTRAWL-2018-135265,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10251,total weight,0.030649718,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T10:56Z,MPO-OPANO-BOTTOMTRAWL-2018-135266,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10253,total weight,0.01680791,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T19:00Z,MPO-OPANO-BOTTOMTRAWL-2018-135312,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10255,total weight,0.790960452,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T19:00Z,MPO-OPANO-BOTTOMTRAWL-2018-135314,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10257,total weight,0.100847458,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T19:00Z,MPO-OPANO-BOTTOMTRAWL-2018-135315,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10259,total weight,0.036581921,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T23:10Z,MPO-OPANO-BOTTOMTRAWL-2018-135341,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10261,total weight,0.193208092,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-28T23:10Z,MPO-OPANO-BOTTOMTRAWL-2018-135343,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10263,total weight,0.01517341,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T04:01Z,MPO-OPANO-BOTTOMTRAWL-2018-135369,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10265,total weight,0.129761905,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T04:01Z,MPO-OPANO-BOTTOMTRAWL-2018-135371,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10267,total weight,0.002380952,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T08:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135404,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10269,total weight,0.581,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T11:31Z,MPO-OPANO-BOTTOMTRAWL-2018-135443,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10271,total weight,1.720505618,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T11:31Z,MPO-OPANO-BOTTOMTRAWL-2018-135445,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10273,total weight,0.016713483,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T11:31Z,MPO-OPANO-BOTTOMTRAWL-2018-135446,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10275,total weight,0.001966292,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T15:38Z,MPO-OPANO-BOTTOMTRAWL-2018-135480,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10277,total weight,0.249719101,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T15:38Z,MPO-OPANO-BOTTOMTRAWL-2018-135483,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10279,total weight,0.265449438,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T15:38Z,MPO-OPANO-BOTTOMTRAWL-2018-135484,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10281,total weight,62.42977528,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T19:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135521,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10283,total weight,0.135227273,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T19:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135523,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10285,total weight,0.015909091,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T19:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135524,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10287,total weight,9.247159091,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T19:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135525,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10289,total weight,0.000994318,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-29T19:39Z,MPO-OPANO-BOTTOMTRAWL-2018-135526,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10291,total weight,0.002982955,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T00:35Z,MPO-OPANO-BOTTOMTRAWL-2018-135550,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10293,total weight,0.174,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T00:35Z,MPO-OPANO-BOTTOMTRAWL-2018-135552,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10295,total weight,0.004,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T04:15Z,MPO-OPANO-BOTTOMTRAWL-2018-135583,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10297,total weight,0.357777778,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T04:15Z,MPO-OPANO-BOTTOMTRAWL-2018-135585,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10299,total weight,0.150694444,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T07:20Z,MPO-OPANO-BOTTOMTRAWL-2018-135612,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10301,total weight,0.101156069,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T07:20Z,MPO-OPANO-BOTTOMTRAWL-2018-135614,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10303,total weight,0.142630058,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T07:20Z,MPO-OPANO-BOTTOMTRAWL-2018-135615,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10305,total weight,0.004046243,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T09:20Z,MPO-OPANO-BOTTOMTRAWL-2018-135644,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10307,total weight,0.007909605,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T09:20Z,MPO-OPANO-BOTTOMTRAWL-2018-135645,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10309,total weight,0.148305085,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T13:27Z,MPO-OPANO-BOTTOMTRAWL-2018-135671,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10311,total weight,0.002884615,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T13:27Z,MPO-OPANO-BOTTOMTRAWL-2018-135672,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10313,total weight,0.018269231,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T13:27Z,MPO-OPANO-BOTTOMTRAWL-2018-135673,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10315,total weight,0.0875,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T18:40Z,MPO-OPANO-BOTTOMTRAWL-2018-135690,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10317,total weight,0.182163743,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T22:57Z,MPO-OPANO-BOTTOMTRAWL-2018-135728,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10319,total weight,1.0140625,kg,
MPO-OPANO-BOTTOMTRAWL-2018-09-30T22:57Z,MPO-OPANO-BOTTOMTRAWL-2018-135730,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10321,total weight,0.0046875,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T03:04Z,MPO-OPANO-BOTTOMTRAWL-2018-135774,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10323,total weight,0.063547486,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T03:04Z,MPO-OPANO-BOTTOMTRAWL-2018-135776,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10325,total weight,0.029329609,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T05:44Z,MPO-OPANO-BOTTOMTRAWL-2018-135805,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10327,total weight,0.13,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T05:44Z,MPO-OPANO-BOTTOMTRAWL-2018-135807,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10329,total weight,0.041,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T09:50Z,MPO-OPANO-BOTTOMTRAWL-2018-135834,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10331,total weight,0.02,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T09:50Z,MPO-OPANO-BOTTOMTRAWL-2018-135836,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10333,total weight,0.055,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T12:58Z,MPO-OPANO-BOTTOMTRAWL-2018-135871,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10335,total weight,0.193679775,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T12:58Z,MPO-OPANO-BOTTOMTRAWL-2018-135876,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10340,total weight,0.583988764,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T15:37Z,MPO-OPANO-BOTTOMTRAWL-2018-135901,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10342,total weight,19.54166667,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T20:33Z,MPO-OPANO-BOTTOMTRAWL-2018-135942,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10344,total weight,0.156107955,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T20:33Z,MPO-OPANO-BOTTOMTRAWL-2018-135943,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10346,total weight,1.869318182,kg,
MPO-OPANO-BOTTOMTRAWL-2018-10-01T20:33Z,MPO-OPANO-BOTTOMTRAWL-2018-135945,MPO-OPANO-BOTTOMTRAWL-2018-OTHER-10348,total weight,0.067613636,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T16:24Z,MPO-OPANO-BOTTOMTRAWL-2019-135978,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10350,total weight,0.002932961,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T16:24Z,MPO-OPANO-BOTTOMTRAWL-2019-135979,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10352,total weight,0.031284916,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T16:24Z,MPO-OPANO-BOTTOMTRAWL-2019-135981,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10354,total weight,0.012709497,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T16:24Z,MPO-OPANO-BOTTOMTRAWL-2019-135982,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10356,total weight,17.20670391,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T19:21Z,MPO-OPANO-BOTTOMTRAWL-2019-136027,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10358,total weight,0.015555556,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T19:21Z,MPO-OPANO-BOTTOMTRAWL-2019-136029,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10360,total weight,0.018472222,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T19:21Z,MPO-OPANO-BOTTOMTRAWL-2019-136030,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10362,total weight,0.39375,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T19:21Z,MPO-OPANO-BOTTOMTRAWL-2019-136031,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10364,total weight,27.41666667,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T21:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136054,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10366,total weight,0.046153846,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-06T21:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136055,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10368,total weight,1.509615385,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T09:46Z,MPO-OPANO-BOTTOMTRAWL-2019-136073,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10370,total weight,0.001912568,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T09:46Z,MPO-OPANO-BOTTOMTRAWL-2019-136074,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10372,total weight,1.386612022,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T13:24Z,MPO-OPANO-BOTTOMTRAWL-2019-136096,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10374,total weight,0.025706215,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T13:24Z,MPO-OPANO-BOTTOMTRAWL-2019-136099,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10376,total weight,1.097457627,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T16:25Z,MPO-OPANO-BOTTOMTRAWL-2019-136120,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10378,total weight,0.003954802,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T16:25Z,MPO-OPANO-BOTTOMTRAWL-2019-136124,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10380,total weight,0.038559322,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T16:25Z,MPO-OPANO-BOTTOMTRAWL-2019-136125,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10382,total weight,1.06779661,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T18:17Z,MPO-OPANO-BOTTOMTRAWL-2019-136174,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10384,total weight,1.147222222,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T18:17Z,MPO-OPANO-BOTTOMTRAWL-2019-136177,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10386,total weight,0.054444444,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T18:17Z,MPO-OPANO-BOTTOMTRAWL-2019-136178,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10388,total weight,2.819444444,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T21:31Z,MPO-OPANO-BOTTOMTRAWL-2019-136206,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10390,total weight,0.499722222,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-09T21:31Z,MPO-OPANO-BOTTOMTRAWL-2019-136209,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10392,total weight,1.915277778,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T16:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136249,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10394,total weight,0.010218978,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T16:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136251,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10396,total weight,0.403649635,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T19:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136273,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10398,total weight,0.000945946,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T19:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136298,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10400,total weight,0.24972973,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T19:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136299,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10402,total weight,0.254459459,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T19:30Z,MPO-OPANO-BOTTOMTRAWL-2019-136301,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10404,total weight,0.538243243,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T22:42Z,MPO-OPANO-BOTTOMTRAWL-2019-136344,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10406,total weight,0.001891892,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T22:42Z,MPO-OPANO-BOTTOMTRAWL-2019-136345,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10408,total weight,7.17972973,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T22:42Z,MPO-OPANO-BOTTOMTRAWL-2019-136347,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10410,total weight,0.086081081,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-11T22:42Z,MPO-OPANO-BOTTOMTRAWL-2019-136348,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10412,total weight,1.031081081,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T02:04Z,MPO-OPANO-BOTTOMTRAWL-2019-136373,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10414,total weight,0.654,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T02:04Z,MPO-OPANO-BOTTOMTRAWL-2019-136375,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10416,total weight,0.092,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T02:04Z,MPO-OPANO-BOTTOMTRAWL-2019-136376,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10418,total weight,0.002,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T02:04Z,MPO-OPANO-BOTTOMTRAWL-2019-136377,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10420,total weight,0.302,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T06:07Z,MPO-OPANO-BOTTOMTRAWL-2019-136408,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10422,total weight,0.255405405,kg,
MPO-OPANO-BOTTOMTRAWL-2019-09-12T06:07Z,MPO-OPANO-BOTTOMTRAWL-2019-136410,MPO-OPANO-BOTTOMTRAWL-2019-OTHER-10424,total weight,0.021756757,kg,
